index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
1632,,5.0,ARE101,"On 6/16/2009, I received my final passing grade for ARE 3.0.  The Funkaar seminars helped by taking the fear out of the test.  I was well prepared for whatever was thrown my way.  What a great feeling.  I passed all exams in less than one year.  Thank you.",False,2009-06-18 10:49:37,2.0,,5.0,False,False,5.0,,5.0,0,0,,838456
1633,,4.0,ARE101,I don't know how anyone could pass the ARE without taking this class!,False,2009-06-18 08:00:10,2.0,,5.0,False,False,5.0,,3.0,0,0,,838456
1634,,4.0,ARE101,Clear and consise presentation of difficut material.  I would highly recommend this class for anyone taking the ARE.  Save your money on the books and flashcards and take this class instead.,False,2009-06-17 14:40:01,4.0,,5.0,False,False,5.0,,3.0,0,0,,838456
1635,,5.0,AREBT,Taking the funkaar course w/ umber proved to be a very usueful. She was clear in explainig the materials and answering to many of the confusing NCARB un-knowns! I'd highly recommend her.,False,2009-06-17 14:30:06,2.0,,5.0,False,False,5.0,,3.0,0,0,,838456
1636,,5.0,AIA101,It was very helpful.Thank you very much! :),False,2009-06-17 13:59:17,1.0,,5.0,False,False,5.0,,4.0,0,0,,838456
1637,,3.0,ARE101,"Good class overall, but difficult to follow so much information in such a fast past setting",False,2009-06-17 13:19:26,3.0,,4.0,False,False,4.0,,3.0,0,0,,838456
1638,,4.0,ARE101,"Very open and knowledgeable professor. I'm still waiting for the results of my exams, but what I've learned in her class is critical and will serve me well for the rest of my career.",False,2009-06-17 13:04:33,3.0,,4.0,False,False,4.0,,4.0,0,0,,838456
1639,,4.0,ARE101,Clear concise and knows her material backwards. Willing to engage new thoughts and honest when she doesnt know Encouraging,False,2009-06-11 15:33:38,3.0,,4.0,False,False,4.0,,1.0,0,0,,838456
1640,,4.0,AREBTAREB,thank you.,False,2009-05-27 15:19:16,2.0,,5.0,False,False,5.0,,3.0,0,0,,838456
1641,,5.0,AREBTARE,very well taught and excellent use of the time alotted for a complex exam,False,2009-05-25 11:41:00,3.0,,5.0,False,False,5.0,,1.0,0,0,,838456
1642,,4.0,ARE101,"Very focused and provides you with the tools and organization needed to approach the ARE test study, especially ME and GS.",False,2009-05-13 18:16:36,3.0,,4.0,False,False,4.0,,1.0,0,0,,838456
1643,,5.0,MM101,"I took the fast course seminar in Puerto Rico for MMs, CD and PD- 3.1. So far had passed the 3 graphics. Studied prior to your seminar for MM and for 2 weeks studied your suggested topics and chapters and PASSED. Thanks. The best review for the ARE so far. I couldn't have done it without your seminar.",False,2009-05-11 12:28:20,1.0,,5.0,False,False,5.0,,4.0,0,0,,838456
1644,,4.0,ARE101,EXTREMELY KNOWLEDGABLE AND CARING TOWARD HER STUDENTS,False,2009-05-09 09:23:57,2.0,,5.0,False,False,5.0,,3.0,0,0,,838456
1645,,5.0,ARE101,Enjoyed the class.,False,2009-05-07 14:32:12,1.0,,5.0,False,False,5.0,,1.0,0,0,,838456
1646,,4.0,SEISM101,Excellent instructional approach - extremely practical and license-focused.,False,2009-04-29 11:31:52,3.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1647,,5.0,ARE10,I passed all m written tests for my architecture record exams.,False,2009-04-23 13:51:17,3.0,,5.0,False,False,5.0,,4.0,0,0,,838456
1648,,4.0,ARE101,I could not imagine passing the exams without the professional help and expertise that Umber pointed out.Thank You for all your help.,False,2009-04-13 14:13:07,3.0,,5.0,False,False,5.0,,4.0,0,0,,838456
1649,,4.0,BT101,Very focused on the task at hand.,False,2009-04-07 17:32:28,4.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1650,,4.0,ARE101,I enjoyed prof. Kazmis class because she satyed focus on the important aspects required for the test.,False,2009-04-06 13:04:05,2.0,,4.0,False,False,4.0,,2.0,0,0,,838456
1651,,5.0,ARE101,She is a great teacher and it was a very helpful class for reviewing and prepping for the ARE's. She covered an amazing amount of information in a short time frame.,False,2009-04-03 11:46:43,4.0,,5.0,False,False,5.0,,1.0,0,0,,838456
1652,,5.0,ARE101,Great Teacher!,False,2009-03-31 11:03:58,1.0,,5.0,False,False,5.0,,5.0,0,0,,838456
1653,,5.0,ARE101,GREAT PROFESSOR,False,2009-03-30 23:42:23,1.0,,5.0,False,False,5.0,,4.0,0,0,,838456
1654,,5.0,ARE101,I like it. Her explanation is great enough for me to understand the subject. She answered questions sincerely during classes.,False,2009-03-30 23:13:16,2.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1655,,4.0,ARE101,"I have had Umber for 4 or 5 classes now and she is always very helpful & willing to explain concepts until understood. She packs alot of content in, as well.",False,2009-03-30 18:16:01,3.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1656,,5.0,ARE101,eXCELLENT LESSON PLANNING,False,2009-03-30 17:16:48,1.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1657,,4.0,ARE00,great class. A lot to take in but a great use of your time,False,2009-03-30 15:21:00,5.0,,5.0,False,False,5.0,,3.0,0,0,,838456
1658,,4.0,ARE101,Extremely knowledgible. Very helpful.,False,2009-03-30 15:09:58,2.0,,5.0,False,False,5.0,,5.0,0,0,,838456
1659,,4.0,SEISM101,"Professor Kazmi is one of the best professors I've had at NSAD.  She's professional, intellectual, well-organized and driven in her presentations and lectures.  She is strong willed and respectable.  I have most certainly learned a thing or two from her class - rewarding indeed.",False,2009-03-23 17:34:49,4.0,,5.0,False,False,5.0,,1.0,0,0,,838456
1660,,5.0,SEISM101,"She really knows her stuff.  She might go a little fast at times, but will go around during class and tests to make sure you understand.  Teaching style is great and easy to understand, no confusion.  We need more instructors like her.",False,2009-03-23 14:50:13,3.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1661,,4.0,ARE40,"Very good class, excellent study framework.  The Syllabus is key. The class is an aggressive approach to to passing the exams and requires dedicated commitment to stick with the program.  Although I found it better than stretching the testing period over several months or longer. I passed 6 of the 7 tests in the 3 month time frame, well worth it.",False,2009-03-17 09:48:43,5.0,,5.0,False,False,5.0,,5.0,0,0,,838456
1662,,4.0,AREBT000,"Great and informative.  Very knowledgeable.  Although the class may be on a quick pace,  for the more detailed oriented, its a great help!Instructor is humbling :)",False,2009-02-20 00:19:10,4.0,,5.0,False,False,5.0,,3.0,0,0,,838456
1663,,5.0,BTBT,"Dear Prof. Umber,   It was a pleasure meeting you. have a great combination of  qualities for teaching :The ability to transmit information in a straight forward way,  clear illustration on the computer  of the step by step process and enthusiasm for your subject.     Many Thanks!",False,2009-02-15 20:14:10,1.0,,5.0,False,False,5.0,,5.0,0,0,,838456
1664,,5.0,LEED101,great class.,False,2009-02-10 22:04:52,3.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1665,,5.0,LEED101,"Thanks so much!  You're class was great!  I enjoyed your teaching style and I look forward to having you as my ARE instructor. :) Tiffani Ward, NAVFAC SW",False,2009-02-09 23:06:00,1.0,,5.0,False,False,5.0,,5.0,0,0,,838456
1666,,4.0,AREBT101,would definitely recommend.,False,2009-02-09 20:12:55,3.0,,5.0,False,False,5.0,,3.0,0,0,,838456
1667,,5.0,LEED101,Very inteligent. Covered a lot of ground and clearly knew her material.,False,2009-02-09 16:28:40,1.0,,5.0,False,False,5.0,,4.0,0,0,,838456
1668,,5.0,LEEDNC,"Thanks so much!  You're class was great!  I enjoyed your teaching style and I look forward to having you as my ARE instructor. :)",False,2009-02-09 13:22:06,1.0,,5.0,False,False,5.0,,5.0,0,0,,838456
1669,,4.0,LEEDLEED,Clear and succinct.,False,2009-02-09 13:12:49,3.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1670,,5.0,LEED101,I WAS IMPRESSED ON DEPTH OF KNOWLEDGE AND EASY OF PRESENTATION.,False,2009-02-04 16:10:40,3.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1671,,4.0,LEED101,Excellent class. Thank you!,False,2009-02-04 12:56:01,4.0,,4.0,False,False,4.0,,4.0,0,0,,838456
1672,,3.0,FUNK101,Really mean,False,2009-01-13 00:06:02,2.0,,3.0,False,False,3.0,,3.0,0,0,,838456
1673,,4.0,ME31,"Excellent overview in preparation for the Mechanical/Electrical portion of the ARE.  This class, plus the recommended studying, should help anyone pass this monster of an exam.",False,2009-01-05 12:21:19,3.0,,5.0,False,False,5.0,,3.0,0,0,,838456
1674,,5.0,ARE111,Umber Kazmi is a truly gifted instructor for the architecture licensing exam.  She got me through this exam and I never could have done it without her help.  Her advice is invaluable and she really packs an enormous amount of information into a short amount of time.,False,2009-01-04 17:09:54,3.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1675,,4.0,ARENYC,Umber is good at what she does. thanks to her class i am excited to take all the exams seriously.,False,2008-12-23 11:10:22,3.0,,4.0,False,False,4.0,,4.0,0,0,,838456
1676,,5.0,ARE4,VERY GOOD,False,2008-12-22 10:52:55,3.0,,5.0,False,False,5.0,,5.0,0,0,,838456
1677,,5.0,ARE101,Class was great. The best part is the study methodolgy because it is a true guide to pass the ARE exam.,False,2008-12-20 13:43:19,2.0,,5.0,False,False,5.0,,4.0,0,0,,838456
1678,,3.0,PRED31,"Very good at her subject, but students could use more time to explore materials w/ professor. Perhaps all three seminars need to be taken together to get a better understanding&#63; (ME & CD w/PD, ARE 3.1) Adding question and answer session could be useful. Suggest taking PD last in examination order may help (if possible for non-transition candidate)",False,2008-12-18 14:37:40,4.0,,3.0,False,False,3.0,,3.0,0,0,,838456
1679,,4.0,ARE40,Very good class for getting the scope and basics of the ARE given the time alloted for the class.,False,2008-12-18 09:03:21,3.0,,3.0,False,False,4.0,,3.0,0,0,,838456
1680,,4.0,PREDPRED,"Very professional. Clear concepts. Seminar time should extend somewhat more and divide the Predesign Seminar into the 5 categories. Enjoyed the Seminar, which allowed me to analize if additional studying was required or not.",False,2008-12-18 08:12:12,2.0,,4.0,False,False,4.0,,3.0,0,0,,838456
1681,,5.0,ARE40,"You are the perfect instructor for post-college students - pace is quick but covers all topics.  Intellectual level at par with class levels.   Amazing!",False,2008-12-17 20:17:55,1.0,,5.0,False,False,5.0,,4.0,0,0,,838456
1682,,5.0,ARE4,Funkaar Studios has truly given me an upper hand in the preparation of the ARE 4.0.,False,2008-12-17 20:02:04,1.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1683,,5.0,ARE101,"Great Instructor. Speaks very fast because there's a lot of material to cover. She knows her stuff! The only drawback is when there's not enough time, she might have people look up the information in books. I just wish she'd explain the info  briefly so we know what it's about because some students might not have the study materials on hand.",False,2008-12-17 17:53:46,4.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1684,,3.0,AREARE,"Very useful; A Brief introductino for the topics to be covered during each session and the context of eahc topic would be helpful before jumping in; Overall, worth the time an expense.",False,2008-12-17 16:59:08,4.0,,2.0,False,False,3.0,,2.0,0,0,,838456
1685,,3.0,AREPD,not enough material covered in depth,False,2008-12-17 16:32:58,4.0,,3.0,False,False,3.0,,2.0,0,0,,838456
1686,,5.0,ARE3,"The class was 100% helpful. I have, and continue, to recommend the professor and Funkaar to all that will listen.",False,2008-12-17 16:17:42,2.0,,5.0,False,False,5.0,,1.0,0,0,,838456
1687,,5.0,AREALL,I highly recommend ... great starting point w/ lots of clarity ... worth the time to take the courses.,False,2008-12-17 16:06:02,3.0,,5.0,False,False,5.0,,5.0,0,0,,838456
1688,,5.0,CSE101,I took the exam and passed the first time after taking her class. The class was to the point with no time wasted. I took other courses and felt this one was the most relevant to the actual exam. Thank you for all your help. Highly recommend this class,False,2008-12-14 18:59:09,5.0,,5.0,False,False,5.0,,5.0,0,0,,838456
1689,,5.0,LEEDNC,Great organization and structure.  Super good curse,False,2008-12-10 13:37:10,2.0,,5.0,False,False,5.0,,2.0,0,0,,838456
1690,,3.0,LEEDLEED,Professor Kazmi did a good job but the material was too challenging for a 8 hour course. Consequently she had to proceed too quickly for a good learning experience,False,2008-11-10 11:14:08,3.0,,3.0,False,False,3.0,,3.0,0,0,,838456
1691,,3.0,CSEPREP,Useless. Save your money.,False,2008-11-08 04:59:52,1.0,,1.0,False,False,2.0,,1.0,0,0,,838456
1692,,5.0,AREALL,"Great Course!  Prof. Kazmi was very helpful in helping me prepare for the A.R.E. - I took Materials + Methods, Constr. Docs and Services, and Programming, Planning and Practice Prep Courses. I highly recommend these seminars - she hits it hard and fast and straight to the point!",False,2008-10-20 12:58:49,4.0,,4.0,False,False,5.0,,1.0,0,0,,838456
1693,,5.0,ARE101,Found the ARE prep course very helpful.  I took 8 of the tests at a rate of about 1 1/2 weeks apart and passed them all the first time around.  I don't think that would have been possible without her help.,False,2008-10-20 12:25:34,1.0,,5.0,False,False,5.0,,1.0,0,0,,838456
1694,,4.0,CDPD,"THE FIRST 25 MINUTES OF THE CD LECTURE WAS USEFULL MATERIAL ON HOW TO APPROACH ANSWERING THE TEST.  ALTHOUGH A LOT OF RUSHED INFO FOR CD & PD, SHE IS KNOWLEDGABLE AND I'D TAKE HER EXPERIENCE OVER ANY OTHER LECTURE SERIES AS SHE HAS TAKEN AND PASSED ALL ARE EXAMS.",False,2008-10-16 15:41:38,3.0,,5.0,False,False,5.0,,4.0,0,0,,838456
1695,,1.0,ARCHPREP,"ARE exam prep course for Materials and Methods, Construstion Documents, MEP, and Building Technology.  Took course with high hopes, but ended up failing each exam.  Instructor had an attitude and spoke so quickly that it was very difficult to discern some of her vocabulary.",False,2008-10-15 17:21:23,5.0,,1.0,False,False,1.0,,5.0,0,0,,838456
